year,net_return,turnover,cdi_return,reference_mvo_return
2015,0.015197647615629974,0.9999999999999998,0.1313058205754336,0.015197647615629974
2016,0.14873025343476767,0.3914326209401119,0.1388153105977607,0.14873025343476767
2017,0.3040881454852064,1.3331974250027228,0.0948561467820097,0.3040881454852064
2018,0.3918926987789171,0.7585303921847913,0.0636703731928327,0.3918926987789171
2019,0.27982511917256514,0.6328651131148952,0.0591568100614796,0.27982511917256514
2020,-0.145705791914119,0.7173125239861623,0.027325854367195,-0.145705791914119
2021,0.05872512055449553,1.2785927203048693,0.0437955007062886,0.05872512055449553
2022,-0.02863688460450596,0.7991068881970198,0.1229491554605441,-0.02863688460450596
2023,0.13595016218168607,0.9002327146308151,0.129326575852571,0.13595016218168607
2024,-0.1477726089139953,0.9449055553520516,0.08222592706285,-0.1477726089139953
2025,0.13988532786723412,0.6955001514987433,0.142092534740571,0.13988532786723412
