date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11
2012-01-03,2012,101.165508,100.057133,100.0,101.638775,100.0,102.402249
2012-01-04,2012,101.23801,99.213134,100.0,101.735444,100.168734,102.402249
2012-01-05,2012,101.240815,98.58067,100.0,101.739184,98.786805,101.017012
2012-01-06,2012,101.488672,98.631055,100.0,102.069661,98.877921,101.262496
2012-01-09,2012,101.89296,98.786973,100.0,102.60871,99.692905,102.139227
2012-01-10,2012,103.263959,98.038764,100.0,104.43671,100.912849,103.278981
2012-01-11,2012,104.015175,98.262668,100.0,105.438331,101.176074,103.805018
2012-01-12,2012,104.06987,98.521141,100.0,105.511258,101.106893,103.629668
2012-01-13,2012,103.463403,98.437993,100.0,104.702635,99.800894,102.051555
2012-01-16,2012,104.408934,99.902111,100.0,105.963343,101.16595,102.051555
2012-01-17,2012,105.539596,99.714243,100.0,107.470892,102.330212,102.051555
2012-01-18,2012,106.389653,100.879868,100.0,108.604301,104.147473,106.610557
2012-01-19,2012,106.768309,100.770553,100.0,109.109176,104.49169,106.838509
2012-01-20,2012,107.083006,101.2447,100.0,109.528772,105.141314,107.662639
2012-01-23,2012,106.728647,100.704984,100.0,109.056294,105.266177,107.873052
2012-01-24,2012,106.681165,101.003366,100.0,108.992984,105.434911,108.013326
2012-01-26,2012,107.4832,100.700106,100.0,110.062364,106.222897,108.802386
2012-01-27,2012,107.485131,100.26366,100.0,110.064938,106.140218,108.767316
2012-01-30,2012,107.709177,100.368544,100.0,110.363667,105.914115,108.46923
2012-01-31,2012,108.198938,101.086762,100.0,111.016682,106.42369,109.012799
2012-02-01,2012,109.744583,101.343921,100.0,113.077542,108.946258,111.379979
2012-02-02,2012,110.924465,101.22797,100.0,114.650718,108.990129,111.502721
2012-02-03,2012,112.256816,101.373576,100.0,116.427185,110.043027,112.589866
2012-02-06,2012,111.636646,101.090067,100.0,115.600293,110.054838,112.554802
2012-02-07,2012,112.847934,104.071759,100.0,117.215342,111.224163,113.887425
